Counting,Vehicle type,Aust Postcode,Fuel type,Count
Vehicle Level,Light Commercial Vehicles,5411,Electric,0
Vehicle Level,Light Commercial Vehicles,5411,Petrol,35
Vehicle Level,Light Commercial Vehicles,5411,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5411,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5411,Total,116
Vehicle Level,Light Commercial Vehicles,5412,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5412,Diesel,203
Vehicle Level,Light Commercial Vehicles,5412,Electric,0
Vehicle Level,Light Commercial Vehicles,5412,Petrol,93
Vehicle Level,Light Commercial Vehicles,5412,LPG/Dual fuel,10
Vehicle Level,Light Commercial Vehicles,5412,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5412,Total,301
Vehicle Level,Light Commercial Vehicles,5413,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5413,Diesel,284
Vehicle Level,Light Commercial Vehicles,5413,Electric,0
Vehicle Level,Light Commercial Vehicles,5413,Petrol,90
Vehicle Level,Light Commercial Vehicles,5413,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5413,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5413,Total,370
Vehicle Level,Light Commercial Vehicles,5414,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5414,Diesel,49
Vehicle Level,Light Commercial Vehicles,5414,Electric,0
Vehicle Level,Light Commercial Vehicles,5414,Petrol,19
Vehicle Level,Light Commercial Vehicles,5414,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5414,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5414,Total,69
Vehicle Level,Light Commercial Vehicles,5415,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5415,Diesel,60
Vehicle Level,Light Commercial Vehicles,5415,Electric,0
Vehicle Level,Light Commercial Vehicles,5415,Petrol,20
Vehicle Level,Light Commercial Vehicles,5415,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5415,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5415,Total,79
Vehicle Level,Light Commercial Vehicles,5416,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5416,Diesel,62
Vehicle Level,Light Commercial Vehicles,5416,Electric,0
Vehicle Level,Light Commercial Vehicles,5416,Petrol,20
Vehicle Level,Light Commercial Vehicles,5416,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5416,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5416,Total,84
Vehicle Level,Light Commercial Vehicles,5417,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5417,Diesel,357
Vehicle Level,Light Commercial Vehicles,5417,Electric,0
Vehicle Level,Light Commercial Vehicles,5417,Petrol,150
Vehicle Level,Light Commercial Vehicles,5417,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5417,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5417,Total,515
Vehicle Level,Light Commercial Vehicles,5418,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5418,Diesel,39
Vehicle Level,Light Commercial Vehicles,5418,Electric,0
Vehicle Level,Light Commercial Vehicles,5418,Petrol,13
Vehicle Level,Light Commercial Vehicles,5418,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5418,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5418,Total,52
Vehicle Level,Light Commercial Vehicles,5419,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5419,Diesel,72
Vehicle Level,Light Commercial Vehicles,5419,Electric,0
Vehicle Level,Light Commercial Vehicles,5419,Petrol,26
Vehicle Level,Light Commercial Vehicles,5419,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5419,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5419,Total,98
Vehicle Level,Light Commercial Vehicles,5420,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5420,Diesel,43
Vehicle Level,Light Commercial Vehicles,5420,Electric,0
Vehicle Level,Light Commercial Vehicles,5420,Petrol,6
Vehicle Level,Light Commercial Vehicles,5420,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5420,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5420,Total,51
Vehicle Level,Light Commercial Vehicles,5421,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5421,Diesel,24
Vehicle Level,Light Commercial Vehicles,5421,Electric,0
Vehicle Level,Light Commercial Vehicles,5421,Petrol,18
Vehicle Level,Light Commercial Vehicles,5421,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5421,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5421,Total,45
Vehicle Level,Light Commercial Vehicles,5422,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5422,Diesel,254
Vehicle Level,Light Commercial Vehicles,5422,Electric,0
Vehicle Level,Light Commercial Vehicles,5422,Petrol,189
Vehicle Level,Light Commercial Vehicles,5422,LPG/Dual fuel,6
Vehicle Level,Light Commercial Vehicles,5422,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5422,Total,441
Vehicle Level,Light Commercial Vehicles,5431,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5431,Diesel,286
Vehicle Level,Light Commercial Vehicles,5431,Electric,0
Vehicle Level,Light Commercial Vehicles,5431,Petrol,104
Vehicle Level,Light Commercial Vehicles,5431,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5431,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5431,Total,392
Vehicle Level,Light Commercial Vehicles,5432,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5432,Diesel,72
Vehicle Level,Light Commercial Vehicles,5432,Electric,0
Vehicle Level,Light Commercial Vehicles,5432,Petrol,16
Vehicle Level,Light Commercial Vehicles,5432,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5432,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5432,Total,83
Vehicle Level,Light Commercial Vehicles,5433,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5433,Diesel,331
Vehicle Level,Light Commercial Vehicles,5433,Electric,0
Vehicle Level,Light Commercial Vehicles,5433,Petrol,134
Vehicle Level,Light Commercial Vehicles,5433,LPG/Dual fuel,7
Vehicle Level,Light Commercial Vehicles,5433,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5433,Total,472
Vehicle Level,Light Commercial Vehicles,5434,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5434,Diesel,98
Vehicle Level,Light Commercial Vehicles,5434,Electric,0
Vehicle Level,Light Commercial Vehicles,5434,Petrol,38
Vehicle Level,Light Commercial Vehicles,5434,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5434,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5434,Total,134
Vehicle Level,Light Commercial Vehicles,5440,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5440,Diesel,77
Vehicle Level,Light Commercial Vehicles,5440,Electric,0
Vehicle Level,Light Commercial Vehicles,5440,Petrol,28
Vehicle Level,Light Commercial Vehicles,5440,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5440,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5440,Total,106
Vehicle Level,Light Commercial Vehicles,5451,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5451,Diesel,159
Vehicle Level,Light Commercial Vehicles,5451,Electric,0
Vehicle Level,Light Commercial Vehicles,5451,Petrol,53
Vehicle Level,Light Commercial Vehicles,5451,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5451,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5451,Total,216
Vehicle Level,Light Commercial Vehicles,5452,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5452,Diesel,106
Vehicle Level,Light Commercial Vehicles,5452,Electric,0
Vehicle Level,Light Commercial Vehicles,5452,Petrol,37
Vehicle Level,Light Commercial Vehicles,5452,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5452,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5452,Total,143
Vehicle Level,Light Commercial Vehicles,5453,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5453,Diesel,1134
Vehicle Level,Light Commercial Vehicles,5453,Electric,0
Vehicle Level,Light Commercial Vehicles,5453,Petrol,396
Vehicle Level,Light Commercial Vehicles,5453,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5453,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5453,Total,1534
Vehicle Level,Light Commercial Vehicles,5454,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5454,Diesel,111
Vehicle Level,Light Commercial Vehicles,5454,Electric,0
Vehicle Level,Light Commercial Vehicles,5454,Petrol,42
Vehicle Level,Light Commercial Vehicles,5454,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5454,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5454,Total,155
Vehicle Level,Light Commercial Vehicles,5455,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5455,Diesel,18
Vehicle Level,Light Commercial Vehicles,5455,Electric,0
Vehicle Level,Light Commercial Vehicles,5455,Petrol,4
Vehicle Level,Light Commercial Vehicles,5455,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5455,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5455,Total,26
Vehicle Level,Light Commercial Vehicles,5460,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5460,Diesel,167
Vehicle Level,Light Commercial Vehicles,5460,Electric,0
Vehicle Level,Light Commercial Vehicles,5460,Petrol,71
Vehicle Level,Light Commercial Vehicles,5460,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5460,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5460,Total,247
Vehicle Level,Light Commercial Vehicles,5461,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5461,Diesel,500
Vehicle Level,Light Commercial Vehicles,5461,Electric,0
Vehicle Level,Light Commercial Vehicles,5461,Petrol,209
Vehicle Level,Light Commercial Vehicles,5461,LPG/Dual fuel,5
Vehicle Level,Light Commercial Vehicles,5461,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5461,Total,713
Vehicle Level,Light Commercial Vehicles,5462,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5462,Diesel,132
Vehicle Level,Light Commercial Vehicles,5462,Electric,0
Vehicle Level,Light Commercial Vehicles,5462,Petrol,58
Vehicle Level,Light Commercial Vehicles,5462,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5462,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5462,Total,187
Vehicle Level,Light Commercial Vehicles,5464,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5464,Diesel,172
Vehicle Level,Light Commercial Vehicles,5464,Electric,0
Vehicle Level,Light Commercial Vehicles,5464,Petrol,47
Vehicle Level,Light Commercial Vehicles,5464,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5464,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5464,Total,220
Vehicle Level,Light Commercial Vehicles,5470,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5470,Diesel,27
Vehicle Level,Light Commercial Vehicles,5470,Electric,0
Vehicle Level,Light Commercial Vehicles,5470,Petrol,22
Vehicle Level,Light Commercial Vehicles,5470,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5470,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5470,Total,45
Vehicle Level,Light Commercial Vehicles,5471,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5471,Diesel,34
Vehicle Level,Light Commercial Vehicles,5471,Electric,0
Vehicle Level,Light Commercial Vehicles,5471,Petrol,9
Vehicle Level,Light Commercial Vehicles,5471,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5471,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5471,Total,43
Vehicle Level,Light Commercial Vehicles,5472,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5472,Diesel,42
Vehicle Level,Light Commercial Vehicles,5472,Electric,0
Vehicle Level,Light Commercial Vehicles,5472,Petrol,24
Vehicle Level,Light Commercial Vehicles,5472,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5472,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5472,Total,72
Vehicle Level,Light Commercial Vehicles,5473,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5473,Diesel,144
Vehicle Level,Light Commercial Vehicles,5473,Electric,0
Vehicle Level,Light Commercial Vehicles,5473,Petrol,69
Vehicle Level,Light Commercial Vehicles,5473,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5473,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5473,Total,216
Vehicle Level,Light Commercial Vehicles,5480,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5480,Diesel,205
Vehicle Level,Light Commercial Vehicles,5480,Electric,0
Vehicle Level,Light Commercial Vehicles,5480,Petrol,69
Vehicle Level,Light Commercial Vehicles,5480,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5480,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5480,Total,281
Vehicle Level,Light Commercial Vehicles,5481,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5481,Diesel,153
Vehicle Level,Light Commercial Vehicles,5481,Electric,0
Vehicle Level,Light Commercial Vehicles,5481,Petrol,67
Vehicle Level,Light Commercial Vehicles,5481,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5481,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5481,Total,227
Vehicle Level,Light Commercial Vehicles,5482,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5482,Diesel,156
Vehicle Level,Light Commercial Vehicles,5482,Electric,0
Vehicle Level,Light Commercial Vehicles,5482,Petrol,45
Vehicle Level,Light Commercial Vehicles,5482,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5482,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5482,Total,205
Vehicle Level,Light Commercial Vehicles,5483,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5483,Diesel,99
Vehicle Level,Light Commercial Vehicles,5483,Electric,0
Vehicle Level,Light Commercial Vehicles,5483,Petrol,30
Vehicle Level,Light Commercial Vehicles,5483,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5483,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5483,Total,125
Vehicle Level,Light Commercial Vehicles,5485,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5485,Diesel,159
Vehicle Level,Light Commercial Vehicles,5485,Electric,0
Vehicle Level,Light Commercial Vehicles,5485,Petrol,64
Vehicle Level,Light Commercial Vehicles,5485,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5485,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5485,Total,230
Vehicle Level,Light Commercial Vehicles,5490,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5490,Diesel,57
Vehicle Level,Light Commercial Vehicles,5490,Electric,0
Vehicle Level,Light Commercial Vehicles,5490,Petrol,11
Vehicle Level,Light Commercial Vehicles,5490,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5490,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5490,Total,72
Vehicle Level,Light Commercial Vehicles,5491,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5491,Diesel,499
Vehicle Level,Light Commercial Vehicles,5491,Electric,0
Vehicle Level,Light Commercial Vehicles,5491,Petrol,174
Vehicle Level,Light Commercial Vehicles,5491,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5491,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5491,Total,671
Vehicle Level,Light Commercial Vehicles,5493,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5493,Diesel,24
Vehicle Level,Light Commercial Vehicles,5493,Electric,0
Vehicle Level,Light Commercial Vehicles,5493,Petrol,7
Vehicle Level,Light Commercial Vehicles,5493,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5493,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5493,Total,28
Vehicle Level,Light Commercial Vehicles,5495,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5495,Diesel,121
Vehicle Level,Light Commercial Vehicles,5495,Electric,0
Vehicle Level,Light Commercial Vehicles,5495,Petrol,77
Vehicle Level,Light Commercial Vehicles,5495,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5495,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5495,Total,199
Vehicle Level,Light Commercial Vehicles,5501,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5501,Diesel,1292
Vehicle Level,Light Commercial Vehicles,5501,Electric,0
Vehicle Level,Light Commercial Vehicles,5501,Petrol,731
Vehicle Level,Light Commercial Vehicles,5501,LPG/Dual fuel,26
Vehicle Level,Light Commercial Vehicles,5501,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5501,Total,2047
Vehicle Level,Light Commercial Vehicles,5502,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5502,Diesel,333
Vehicle Level,Light Commercial Vehicles,5502,Electric,0
Vehicle Level,Light Commercial Vehicles,5502,Petrol,135
Vehicle Level,Light Commercial Vehicles,5502,LPG/Dual fuel,9
Vehicle Level,Light Commercial Vehicles,5502,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5502,Total,479
Vehicle Level,Light Commercial Vehicles,5510,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5510,Diesel,38
Vehicle Level,Light Commercial Vehicles,5510,Electric,0
Vehicle Level,Light Commercial Vehicles,5510,Petrol,12
Vehicle Level,Light Commercial Vehicles,5510,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5510,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5510,Total,47
Vehicle Level,Light Commercial Vehicles,5520,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5520,Diesel,130
Vehicle Level,Light Commercial Vehicles,5520,Electric,0
Vehicle Level,Light Commercial Vehicles,5520,Petrol,48
Vehicle Level,Light Commercial Vehicles,5520,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5520,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5520,Total,178
Vehicle Level,Light Commercial Vehicles,5521,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5521,Diesel,42
Vehicle Level,Light Commercial Vehicles,5521,Electric,0
Vehicle Level,Light Commercial Vehicles,5521,Petrol,15
Vehicle Level,Light Commercial Vehicles,5521,LPG/Dual fuel,0
Vehicle Level,Light Commercial Vehicles,5521,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5521,Total,60
Vehicle Level,Light Commercial Vehicles,5522,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5522,Diesel,289
Vehicle Level,Light Commercial Vehicles,5522,Electric,0
Vehicle Level,Light Commercial Vehicles,5522,Petrol,95
Vehicle Level,Light Commercial Vehicles,5522,LPG/Dual fuel,5
Vehicle Level,Light Commercial Vehicles,5522,Other and unknown,0
Vehicle Level,Light Commercial Vehicles,5522,Total,389
Vehicle Level,Light Commercial Vehicles,5523,Not Applicable,0
Vehicle Level,Light Commercial Vehicles,5523,Diesel,425
Vehicle Level,Light Commercial Vehicles,5523,Electric,0
Vehicle Level,Light Commercial Vehicles,5523,Petrol,151
Vehicle Level,Light Commercial Vehicles,5523,LPG/Dual fuel,3
Vehicle Level,Light Commercial Vehicles,5523,Other and unknown,0
